Jacke;bunda;jacket (casual);core1000 A2_Clothes_and_Fashion
bewölkt/wolkig;oblačno;cloudy;core1000 A2_B1_Weather_Extended
Darm;střevo/střeva;intestines;core1000 A2_B1_Body_Extended_and_Medical
Schere;nůžky;scissors;core1000 A2_B1_Household_Tools_DIY
Schiff;loď;ship;core1000 A2_02_05_Transport_Education_Work_Appearance
Getriebe/Schaltung;převodovka;gearbox/transmission;core1000 A2_B1_Car_Driving_Transportation
Zahn (Zähne);zub (zuby);tooth;core1000 A2_01_Health_and_Body
Australien;Austrálie;Australia;core1000 A2_B1_Geography_Countries_Nationalities
Schwein;prase/svině;pig;core1000 A2_Animals_Detailed
Tastatur;klávesnice;keyboard;core1000 A2_B1_Office_and_Professional_Life
Neffe;synovec;nephew;core1000 A2_B1_Family_Extended_and_Life_Events
Gold;zlato;gold;core1000 A2_B1_Materials_Shapes_Quantities
Vitrine;vitrína;display cabinet;core1000 A2_B1_Furniture_and_Home_Interior
reiben;strouhat;to grate;core1000 A2_B1_Cooking_and_Kitchen
Band/Kapelle;kapela/skupina;band;core1000 A2_B1_Music_Arts_Entertainment
Fichte;smrk;spruce;core1000 A2_B1_Plants_Trees_Landscape
Pfirsich;broskev;peach;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
(Haare) trocknen/föhnen;sušit (vlasy);to dry (hair);core1000 A2_B1_Verbs_of_Daily_Life
aufräumen/putzen;uklízet;to clean/tidy;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Mantel;kabát;coat;core1000 A2_Clothes_and_Fashion
klar/heiter;jasno;clear;core1000 A2_B1_Weather_Extended
Gehirn;mozek;brain;core1000 A2_B1_Body_Extended_and_Medical
Kamm;hřeben;comb;core1000 A2_B1_Household_Tools_DIY
Fahrrad;kolo/bicykl;bicycle;core1000 A2_02_05_Transport_Education_Work_Appearance
Reifen;pneumatika/guma;tire;core1000 A2_B1_Car_Driving_Transportation
Zunge;jazyk;tongue/language;core1000 A2_01_Health_and_Body
Antarktis;Antarktida;Antarctica;core1000 A2_B1_Geography_Countries_Nationalities
Schaf;ovce;sheep;core1000 A2_Animals_Detailed
Drucker;tiskárna;printer;core1000 A2_B1_Office_and_Professional_Life
Laufen;běh;running;core1000 A2_B1_Sports_and_Activities
Nichte;neteř;niece;core1000 A2_B1_Family_Extended_and_Life_Events
Silber;stříbro;silver;core1000 A2_B1_Materials_Shapes_Quantities
mischen/rühren;míchat/mísit;to mix/stir;core1000 A2_B1_Cooking_and_Kitchen
Dirigent;dirigent;conductor;core1000 A2_B1_Music_Arts_Entertainment
Tanne;jedle;fir;core1000 A2_B1_Plants_Trees_Landscape
Erdbeere;jahoda;strawberry;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
sich schminken;líčit se/malovat se;to put on makeup;core1000 A2_B1_Verbs_of_Daily_Life
waschen;prát;to do laundry;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Hose;kalhoty;trousers/pants;core1000 A2_Clothes_and_Fashion
bedeckt;zataženo;overcast;core1000 A2_B1_Weather_Extended
Wirbelsäule;páteř;spine;core1000 A2_B1_Body_Extended_and_Medical
Flughafen;letiště;airport;core1000 A2_02_05_Transport_Education_Work_Appearance
Hals;krk;neck;core1000 A2_01_Health_and_Body
Tschechien;Česko/Česká republika;Czechia;core1000 A2_B1_Geography_Countries_Nationalities
Ziege;koza;goat;core1000 A2_Animals_Detailed
Scanner;skener;scanner;core1000 A2_B1_Office_and_Professional_Life
Radfahren;cyklistika;cycling;core1000 A2_B1_Sports_and_Activities
Glas;sklo;glass;core1000 A2_B1_Materials_Shapes_Quantities
Gardine/Vorhang;záclona;curtain;core1000 A2_B1_Furniture_and_Home_Interior
schlagen;šlehat;to whip/beat;core1000 A2_B1_Cooking_and_Kitchen
Komponist;skladatel;composer;core1000 A2_B1_Music_Arts_Entertainment
Pappel;topol;poplar;core1000 A2_B1_Plants_Trees_Landscape
Himbeere;malina;raspberry;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
reparieren;opravit;to repair;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Jeans;džíny;jeans;core1000 A2_Clothes_and_Fashion
Nebel;mlha;fog;core1000 A2_B1_Weather_Extended
Rippe;žebro;rib;core1000 A2_B1_Body_Extended_and_Medical
Kerze;svíčka;candle;core1000 A2_B1_Household_Tools_DIY
Stoßstange;nárazník;bumper;core1000 A2_B1_Car_Driving_Transportation
Schulter;rameno;shoulder;core1000 A2_01_Health_and_Body
Polen;Polsko;Poland;core1000 A2_B1_Geography_Countries_Nationalities
Huhn/Henne;slepice/kuře;chicken/hen;core1000 A2_Animals_Detailed
Kopierer;kopírka;copier;core1000 A2_B1_Office_and_Professional_Life
Skifahren;lyžování;skiing;core1000 A2_B1_Sports_and_Activities
Plastik/Kunststoff;plast/umělá hmota;plastic;core1000 A2_B1_Materials_Shapes_Quantities
Jalousie/Rollo;žaluzie/roleta;blinds;core1000 A2_B1_Furniture_and_Home_Interior
schälen;loupat;to peel;core1000 A2_B1_Cooking_and_Kitchen
Gitarre;kytara;guitar;core1000 A2_B1_Music_Arts_Entertainment
Weide;vrba;willow;core1000 A2_B1_Plants_Trees_Landscape
Heidelbeere/Blaubeere;borůvka;blueberry;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
Schuhe ausziehen;zouvat se;to take shoes off;core1000 A2_B1_Verbs_of_Daily_Life
umziehen;stěhovat se;to move (house);core1000 A2_06_10_House_Culture_Nature_Services_Narration
Shorts;šortky;shorts;core1000 A2_Clothes_and_Fashion
Frost;mráz;frost;core1000 A2_B1_Weather_Extended
Muskeln;svaly;muscles;core1000 A2_B1_Body_Extended_and_Medical
Streichhölzer;zápalky;matches;core1000 A2_B1_Household_Tools_DIY
Haltestelle;zastávka;stop;core1000 A2_02_05_Transport_Education_Work_Appearance
Motorhaube;kapota;hood/bonnet;core1000 A2_B1_Car_Driving_Transportation
Deutschland;Německo;Germany;core1000 A2_B1_Geography_Countries_Nationalities
Hahn;kohout;rooster;core1000 A2_Animals_Detailed
Projektor/Beamer;projektor;projector;core1000 A2_B1_Office_and_Professional_Life
Schlittschuhlaufen;bruslení;ice skating;core1000 A2_B1_Sports_and_Activities
Papier;papír;paper;core1000 A2_B1_Materials_Shapes_Quantities
Kronleuchter/Lampe;lustr/svítidlo;chandelier/light fixture;core1000 A2_B1_Furniture_and_Home_Interior
streuen;sypat;to sprinkle;core1000 A2_B1_Cooking_and_Kitchen
Klavier;klavír/piano;piano;core1000 A2_B1_Music_Arts_Entertainment
Esche;jasan;ash;core1000 A2_B1_Plants_Trees_Landscape
Traube;hrozen/víno;grape;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
Kino;kino;cinema;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Rock;sukně;skirt;core1000 A2_Clothes_and_Fashion
Glatteis;námraza/led;black ice;core1000 A2_B1_Weather_Extended
Gelenk;kloub;joint;core1000 A2_B1_Body_Extended_and_Medical
Glühbirne;žárovka;light bulb;core1000 A2_B1_Household_Tools_DIY
Fahrkarte;jízdenka;ticket;core1000 A2_02_05_Transport_Education_Work_Appearance
Kofferraum;kufr/zavazadlový prostor;trunk/boot;core1000 A2_B1_Car_Driving_Transportation
Finger;prst;finger;core1000 A2_01_Health_and_Body
Slowakei;Slovensko;Slovakia;core1000 A2_B1_Geography_Countries_Nationalities
Ente;kachna;duck;core1000 A2_Animals_Detailed
Whiteboard/Tafel;tabule (bílá);whiteboard;core1000 A2_B1_Office_and_Professional_Life
Gymnastik/Turnen;gymnastika;gymnastics;core1000 A2_B1_Sports_and_Activities
Gummi;guma/pryž;rubber;core1000 A2_B1_Materials_Shapes_Quantities
Kissen;polštář;cushion/pillow;core1000 A2_B1_Furniture_and_Home_Interior
gießen/einschenken;nalít;to pour;core1000 A2_B1_Cooking_and_Kitchen
Geige/Violine;housle;violin;core1000 A2_B1_Music_Arts_Entertainment
Ahorn;javor;maple;core1000 A2_B1_Plants_Trees_Landscape
Banane;banán;banana;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
Theater;divadlo;theater;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Kleid;šaty;dress;core1000 A2_Clothes_and_Fashion
Tau;rosa;dew;core1000 A2_B1_Weather_Extended
Sehne;šlacha;tendon;core1000 A2_B1_Body_Extended_and_Medical
Steckdose;zásuvka;socket/outlet;core1000 A2_B1_Household_Tools_DIY
Ankunft;příjezd;arrival;core1000 A2_02_05_Transport_Education_Work_Appearance
Rückspiegel;zpětné zrcátko;rearview mirror;core1000 A2_B1_Car_Driving_Transportation
Bein/Fuß;noha;leg/foot;core1000 A2_01_Health_and_Body
Österreich;Rakousko;Austria;core1000 A2_B1_Geography_Countries_Nationalities
Gans;husa;goose;core1000 A2_Animals_Detailed
Hefter/Tacker;sešívačka;stapler;core1000 A2_B1_Office_and_Professional_Life
Leichtathletik;atletika;athletics;core1000 A2_B1_Sports_and_Activities
Schwiegersohn;zeť;son-in-law;core1000 A2_B1_Family_Extended_and_Life_Events
Beton;beton;concrete;core1000 A2_B1_Materials_Shapes_Quantities
Decke/Überwurf;deka/přikrývka;blanket/throw;core1000 A2_B1_Furniture_and_Home_Interior
aufwärmen;ohřát;to reheat;core1000 A2_B1_Cooking_and_Kitchen
Schlagzeug/Trommel;bicí/buben;drums;core1000 A2_B1_Music_Arts_Entertainment
Apfelbaum;jabloň;apple tree;core1000 A2_B1_Plants_Trees_Landscape
Orange;pomeranč;orange;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
beißen/kauen;kousat;to bite/chew;core1000 A2_B1_Verbs_of_Daily_Life
Ausstellung;výstava;exhibition;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Anzug;oblek;suit;core1000 A2_Clothes_and_Fashion
Gewitter;bouřka;thunderstorm;core1000 A2_B1_Weather_Extended
Vene/Ader;žíla;vein;core1000 A2_B1_Body_Extended_and_Medical
Stecker;zástrčka;plug;core1000 A2_B1_Household_Tools_DIY
Abfahrt;odjezd;departure;core1000 A2_02_05_Transport_Education_Work_Appearance
Blinker;blikr/blinkr;turn signal;core1000 A2_B1_Car_Driving_Transportation
Knie;koleno;knee;core1000 A2_01_Health_and_Body
Ungarn;Maďarsko;Hungary;core1000 A2_B1_Geography_Countries_Nationalities
Kaninchen;králík;rabbit;core1000 A2_Animals_Detailed
Locher;děrovačka;hole punch;core1000 A2_B1_Office_and_Professional_Life
Boxen;box;boxing;core1000 A2_B1_Sports_and_Activities
Schwiegertochter;snacha;daughter-in-law;core1000 A2_B1_Family_Extended_and_Life_Events
Ziegel;cihla;brick;core1000 A2_B1_Materials_Shapes_Quantities
Vase;váza;vase;core1000 A2_B1_Furniture_and_Home_Interior
abkühlen;ochladit;to cool down;core1000 A2_B1_Cooking_and_Kitchen
Flöte;flétna;flute;core1000 A2_B1_Music_Arts_Entertainment
Kirschbaum;třešeň;cherry tree;core1000 A2_B1_Plants_Trees_Landscape
Zitrone;citrón;lemon;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
kauen;žvýkat;to chew;core1000 A2_B1_Verbs_of_Daily_Life
Konzert;koncert;concert;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Schlafanzug/Pyjama;pyžamo;pajamas;core1000 A2_Clothes_and_Fashion
Blitz;blesk;lightning;core1000 A2_B1_Weather_Extended
Arterie;tepna;artery;core1000 A2_B1_Body_Extended_and_Medical
Verlängerungskabel;prodlužovačka;extension cord;core1000 A2_B1_Household_Tools_DIY
einfach;jednosměrný;one-way;core1000 A2_02_05_Transport_Education_Work_Appearance
Scheinwerfer;světlomet;headlight;core1000 A2_B1_Car_Driving_Transportation
Rücken;záda;back;core1000 A2_01_Health_and_Body
Ukraine;Ukrajina;Ukraine;core1000 A2_B1_Geography_Countries_Nationalities
Hamster;křeček;hamster;core1000 A2_Animals_Detailed
Ordner/Mappe;složka/desky;folder/binder;core1000 A2_B1_Office_and_Professional_Life
Ringen/Wrestling;zápas/wrestling;wrestling;core1000 A2_B1_Sports_and_Activities
Lehm/Ton;hlína/jíl;clay;core1000 A2_B1_Materials_Shapes_Quantities
Rahmen/Bilderrahmen;rám/rámeček;frame;core1000 A2_B1_Furniture_and_Home_Interior
probieren/kosten;ochutnat;to taste/try;core1000 A2_B1_Cooking_and_Kitchen
Trompete;trubka/trumpeta;trumpet;core1000 A2_B1_Music_Arts_Entertainment
Walnussbaum;ořešák/vlašský ořech;walnut tree;core1000 A2_B1_Plants_Trees_Landscape
Melone/Wassermelone;meloun;melon/watermelon;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
schlucken;polykat;to swallow;core1000 A2_B1_Verbs_of_Daily_Life
Badeanzug/Badehose;plavky;swimsuit;core1000 A2_Clothes_and_Fashion
Donner;hrom;thunder;core1000 A2_B1_Weather_Extended
Nervensystem;nervový systém;nervous system;core1000 A2_B1_Body_Extended_and_Medical
Mülleimer;koš/koš na odpadky;trash bin;core1000 A2_B1_Household_Tools_DIY
Rückfahrt;zpáteční;return;core1000 A2_02_05_Transport_Education_Work_Appearance
Scheibenwischer;stěrač;windshield wiper;core1000 A2_B1_Car_Driving_Transportation
Bauch;břicho;belly;core1000 A2_01_Health_and_Body
Russland;Rusko;Russia;core1000 A2_B1_Geography_Countries_Nationalities
Papagei;papoušek;parrot;core1000 A2_Animals_Detailed
Umschlag/Kuvert;obálka;envelope;core1000 A2_B1_Office_and_Professional_Life
Schach;šachy;chess;core1000 A2_B1_Sports_and_Activities
Schwägerin;švagrová;sister-in-law;core1000 A2_B1_Family_Extended_and_Life_Events
Sand;písek;sand;core1000 A2_B1_Materials_Shapes_Quantities
Kamin;krb/kamin;fireplace;core1000 A2_B1_Furniture_and_Home_Interior
Mehl;mouka;flour;core1000 A2_B1_Cooking_and_Kitchen
Blume;květina;flower;core1000 A2_B1_Plants_Trees_Landscape
Kartoffel;brambora/brambory;potato;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
lecken;lízat;to lick;core1000 A2_B1_Verbs_of_Daily_Life
Tanz;tanec;dance;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Schuhe;boty;shoes;core1000 A2_Clothes_and_Fashion
Regenbogen;duha;rainbow;core1000 A2_B1_Weather_Extended
Stirn;čelo;forehead;core1000 A2_B1_Body_Extended_and_Medical
Hammer;kladivo;hammer;core1000 A2_B1_Household_Tools_DIY
fahren/lenken;řídit;to drive;core1000 A2_B1_Car_Driving_Transportation
Frankreich;Francie;France;core1000 A2_B1_Geography_Countries_Nationalities
Wolf;vlk;wolf;core1000 A2_Animals_Detailed
Stempel;razítko;stamp/seal;core1000 A2_B1_Office_and_Professional_Life
Geburt;narození;birth;core1000 A2_B1_Family_Extended_and_Life_Events
Kreis;kruh/kolo;circle;core1000 A2_B1_Materials_Shapes_Quantities
Zucker;cukr;sugar;core1000 A2_B1_Cooking_and_Kitchen
Regisseur;režisér;director;core1000 A2_B1_Music_Arts_Entertainment
Rose;růže;rose;core1000 A2_B1_Plants_Trees_Landscape
pusten/blasen;foukat;to blow;core1000 A2_B1_Verbs_of_Daily_Life
Bild/Gemälde;obraz;picture/painting;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Turnschuhe/Sneaker;tenisky;sneakers;core1000 A2_Clothes_and_Fashion
Hagel;krupobití;hail;core1000 A2_B1_Weather_Extended
Augenbrauen;obočí;eyebrows;core1000 A2_B1_Body_Extended_and_Medical
Schraubenzieher;šroubovák;screwdriver;core1000 A2_B1_Household_Tools_DIY
Klasse;třída;class;core1000 A2_02_05_Transport_Education_Work_Appearance
starten/anlassen;nastartovat;to start (engine);core1000 A2_B1_Car_Driving_Transportation
Blut;krev;blood;core1000 A2_01_Health_and_Body
Spanien;Španělsko;Spain;core1000 A2_B1_Geography_Countries_Nationalities
Bär;medvěd;bear;core1000 A2_Animals_Detailed
Büroklammern;kancelářské sponky;paper clips;core1000 A2_B1_Office_and_Professional_Life
Neugeborenes;novorozenec;newborn;core1000 A2_B1_Family_Extended_and_Life_Events
Quadrat;čtverec;square;core1000 A2_B1_Materials_Shapes_Quantities
Matratze;matrace;mattress;core1000 A2_B1_Furniture_and_Home_Interior
Salz;sůl;salt;core1000 A2_B1_Cooking_and_Kitchen
Schauspieler/in;herec/herečka;actor/actress;core1000 A2_B1_Music_Arts_Entertainment
Tulpe;tulipán;tulip;core1000 A2_B1_Plants_Trees_Landscape
Gurke;okurka;cucumber;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
Sandalen;sandály;sandals;core1000 A2_Clothes_and_Fashion
Schneesturm;vánice/sněhová bouře;blizzard;core1000 A2_B1_Weather_Extended
Wimper;řasa;eyelash;core1000 A2_B1_Body_Extended_and_Medical
Zange;kleště;pliers;core1000 A2_B1_Household_Tools_DIY
Lehrbuch;učebnice;textbook;core1000 A2_02_05_Transport_Education_Work_Appearance
beschleunigen;zrychlit;to accelerate;core1000 A2_B1_Car_Driving_Transportation
Knochen;kost;bone;core1000 A2_01_Health_and_Body
Italien;Itálie;Italy;core1000 A2_B1_Geography_Countries_Nationalities
Fuchs;liška;fox;core1000 A2_Animals_Detailed
Radiergummi;guma (na mazání);eraser;core1000 A2_B1_Office_and_Professional_Life
Säugling;kojenec;infant;core1000 A2_B1_Family_Extended_and_Life_Events
Rechteck;obdélník;rectangle;core1000 A2_B1_Materials_Shapes_Quantities
Pfeffer;pepř;pepper;core1000 A2_B1_Cooking_and_Kitchen
Drehbuch;scénář;screenplay;core1000 A2_B1_Music_Arts_Entertainment
Sonnenblume;slunečnice;sunflower;core1000 A2_B1_Plants_Trees_Landscape
Paprika;paprika;pepper (bell);core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
Zeitung;noviny;newspaper;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Socken;ponožky;socks;core1000 A2_Clothes_and_Fashion
Überschwemmung/Hochwasser;povodeň/záplava;flood;core1000 A2_B1_Weather_Extended
Augenlid;víčko;eyelid;core1000 A2_B1_Body_Extended_and_Medical
Schraube;šroub;screw;core1000 A2_B1_Household_Tools_DIY
Heft;sešit;notebook;core1000 A2_02_05_Transport_Education_Work_Appearance
bremsen/langsamer fahren;zpomalit;to slow down;core1000 A2_B1_Car_Driving_Transportation
Haut;kůže;skin;core1000 A2_01_Health_and_Body
Großbritannien;Velká Británie;Great Britain;core1000 A2_B1_Geography_Countries_Nationalities
Hirsch;jelen;deer/stag;core1000 A2_Animals_Detailed
Lineal;pravítko;ruler;core1000 A2_B1_Office_and_Professional_Life
unentschieden spielen;remizovat;to draw/tie;core1000 A2_B1_Sports_and_Activities
Kleinkind;batole;toddler;core1000 A2_B1_Family_Extended_and_Life_Events
Dreieck;trojúhelník;triangle;core1000 A2_B1_Materials_Shapes_Quantities
Bettdecke/Zudecke;přikrývka/deka;duvet/blanket;core1000 A2_B1_Furniture_and_Home_Interior
Öl;olej;oil;core1000 A2_B1_Cooking_and_Kitchen
Szene;scéna;scene;core1000 A2_B1_Music_Arts_Entertainment
Gänseblümchen;sedmikráska;daisy;core1000 A2_B1_Plants_Trees_Landscape
Karotte/Möhre;mrkev;carrot;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
Zeitschrift;časopis;magazine;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Strumpfhose;punčochy;tights/stockings;core1000 A2_Clothes_and_Fashion
Dürre/Trockenheit;sucho;drought;core1000 A2_B1_Weather_Extended
Nagel;hřebík;nail;core1000 A2_B1_Household_Tools_DIY
Bleistift;tužka;pencil;core1000 A2_02_05_Transport_Education_Work_Appearance
anhalten;zastavit;to stop;core1000 A2_B1_Car_Driving_Transportation
Vereinigte Staaten;Spojené státy;United States;core1000 A2_B1_Geography_Countries_Nationalities
Hase;zajíc;hare;core1000 A2_Animals_Detailed
Taschenrechner;kalkulačka;calculator;core1000 A2_B1_Office_and_Professional_Life
trainieren;trénovat;to train;core1000 A2_B1_Sports_and_Activities
Kindheit;dětství;childhood;core1000 A2_B1_Family_Extended_and_Life_Events
Stern;hvězda;star;core1000 A2_B1_Materials_Shapes_Quantities
Bettlaken/Betttuch;prostěradlo;bed sheet;core1000 A2_B1_Furniture_and_Home_Interior
Essig;ocet;vinegar;core1000 A2_B1_Cooking_and_Kitchen
Premiere;premiéra;premiere;core1000 A2_B1_Music_Arts_Entertainment
Veilchen;fialka;violet;core1000 A2_B1_Plants_Trees_Landscape
Nachrichten;zprávy;news;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Mütze;čepice;hat/cap;core1000 A2_Clothes_and_Fashion
Kinn;brada;chin;core1000 A2_B1_Body_Extended_and_Medical
Säge;pila;saw;core1000 A2_B1_Household_Tools_DIY
Kugelschreiber;pero;pen;core1000 A2_02_05_Transport_Education_Work_Appearance
parken;parkovat;to park;core1000 A2_B1_Car_Driving_Transportation
Gesundheit;zdraví;health;core1000 A2_01_Health_and_Body
Tscheche/Tschechin;Čech/Češka;;core1000 A2_B1_Geography_Countries_Nationalities
Eichhörnchen;veverka;squirrel;core1000 A2_Animals_Detailed
Besprechung/Meeting;schůzka/porada;meeting;core1000 A2_B1_Office_and_Professional_Life
wettkämpfen;soutěžit;to compete;core1000 A2_B1_Sports_and_Activities
Pubertät/Jugend;dospívání/puberta;puberty/adolescence;core1000 A2_B1_Family_Extended_and_Life_Events
Kugel;koule;sphere/ball;core1000 A2_B1_Materials_Shapes_Quantities
Bettwäsche;povlečení;bedding;core1000 A2_B1_Furniture_and_Home_Interior
Hefe;droždí;yeast;core1000 A2_B1_Cooking_and_Kitchen
Untertitel;titulky;subtitles;core1000 A2_B1_Music_Arts_Entertainment
Maiglöckchen;konvalinka;lily of the valley;core1000 A2_B1_Plants_Trees_Landscape
Geschirr spülen/abwaschen;mýt nádobí;to wash dishes;core1000 A2_B1_Verbs_of_Daily_Life
Werbung;reklama;advertisement;core1000 A2_06_10_House_Culture_Nature_Services_Narration
Hut;klobouk;hat (brimmed);core1000 A2_Clothes_and_Fashion
Brise;vánek/větřík;breeze;core1000 A2_B1_Weather_Extended
Kiefer;čelist;jaw;core1000 A2_B1_Body_Extended_and_Medical
Bohrmaschine;vrtačka;drill;core1000 A2_B1_Household_Tools_DIY
Tafel;tabule;blackboard;core1000 A2_02_05_Transport_Education_Work_Appearance
rückwärts fahren;couvat;to reverse;core1000 A2_B1_Car_Driving_Transportation
Krankheit;nemoc;illness;core1000 A2_01_Health_and_Body
Pole/Polin;Polák/Polka;;core1000 A2_B1_Geography_Countries_Nationalities
Igel;ježek;hedgehog;core1000 A2_Animals_Detailed
Konferenz;konference;conference;core1000 A2_B1_Office_and_Professional_Life
Tor/Treffer;skóre/gól;goal/score;core1000 A2_B1_Sports_and_Activities
Teenager/Jugendlicher;teenager/mladistvý;teenager;core1000 A2_B1_Family_Extended_and_Life_Events
Zylinder;válec;cylinder;core1000 A2_B1_Materials_Shapes_Quantities
Nachttisch;noční stolek;nightstand;core1000 A2_B1_Furniture_and_Home_Interior
Gewürze;koření;spices;core1000 A2_B1_Cooking_and_Kitchen
Synchronisation;dabing;dubbing;core1000 A2_B1_Music_Arts_Entertainment
Chrysantheme;chryzantéma;chrysanthemum;core1000 A2_B1_Plants_Trees_Landscape
Kohl;zelí;cabbage;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
abtrocknen/abwischen;utírat;to wipe/dry;core1000 A2_B1_Verbs_of_Daily_Life
Schal;šála/šátek;scarf;core1000 A2_Clothes_and_Fashion
Sturm;vichřice/vichr;storm;core1000 A2_B1_Weather_Extended
Lippe/Lippen;ret/rty;lip/lips;core1000 A2_B1_Body_Extended_and_Medical
Maßband/Zollstock;měřidlo/metr;tape measure;core1000 A2_B1_Household_Tools_DIY
Prüfung/Examen;zkouška;exam;core2000 A2_02_05_Transport_Education_Work_Appearance
überholen;předjíždět;to overtake;core2000 A2_B1_Car_Driving_Transportation
Schmerz;bolest;pain;core2000 A2_01_Health_and_Body
Deutscher/Deutsche;Němec/Němka;;core2000 A2_B1_Geography_Countries_Nationalities
Schlange;had;snake;core2000 A2_Animals_Detailed
Präsentation;prezentace;presentation;core2000 A2_B1_Office_and_Professional_Life
foulen;faulovat;to foul;core2000 A2_B1_Sports_and_Activities
Erwachsensein;dospělost;adulthood;core2000 A2_B1_Family_Extended_and_Life_Events
Kegel;kužel;cone;core2000 A2_B1_Materials_Shapes_Quantities
Kleiderschrank;šatní skříň;wardrobe;core2000 A2_B1_Furniture_and_Home_Interior
Animationsfilm;animovaný film;animated film;core2000 A2_B1_Music_Arts_Entertainment
Orchidee;orchidej;orchid;core2000 A2_B1_Plants_Trees_Landscape
Blumenkohl;květák;cauliflower;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
kehren/fegen;zametat;to sweep;core2000 A2_B1_Verbs_of_Daily_Life
Handschuhe;rukavice;gloves;core2000 A2_Clothes_and_Fashion
Tornado;tornádo;tornado;core2000 A2_B1_Weather_Extended
Zahnfleisch;dáseň;gum;core2000 A2_B1_Body_Extended_and_Medical
Seil/Schnur;provaz/lano;rope/string;core2000 A2_B1_Household_Tools_DIY
Note;známka;grade;core2000 A2_02_05_Transport_Education_Work_Appearance
abbiegen;odbočit;to turn;core2000 A2_B1_Car_Driving_Transportation
Fieber;horečka;fever;core2000 A2_01_Health_and_Body
Russe/Russin;Rus/Ruska;;core2000 A2_B1_Geography_Countries_Nationalities
Frosch;žába;frog;core2000 A2_Animals_Detailed
Tagesordnung;agenda/program;agenda;core2000 A2_B1_Office_and_Professional_Life
Schiedsrichter;rozhodčí;referee;core2000 A2_B1_Sports_and_Activities
Alter;stáří;old age;core2000 A2_B1_Family_Extended_and_Life_Events
Linie/Strich;přímka/čára;line;core2000 A2_B1_Materials_Shapes_Quantities
Schublade;šuplík;drawer;core2000 A2_B1_Furniture_and_Home_Interior
Petersilie;petržel;parsley;core2000 A2_B1_Cooking_and_Kitchen
Dokumentar-;dokumentární;documentary;core2000 A2_B1_Music_Arts_Entertainment
Brennnessel;kopřiva;nettle;core2000 A2_B1_Plants_Trees_Landscape
Brokkoli;brokolice;broccoli;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
staubsaugen;vysávat;to vacuum;core2000 A2_B1_Verbs_of_Daily_Life
Einladung;pozvání/pozvánka;invitation;core2000 A2_06_10_House_Culture_Nature_Services_Narration
Gürtel;pásek/opasek;belt;core2000 A2_Clothes_and_Fashion
Hurrikan;hurikán;hurricane;core2000 A2_B1_Weather_Extended
Hals/Kehle;hrdlo;throat;core2000 A2_B1_Body_Extended_and_Medical
Kleber/Leim;lepidlo;glue;core2000 A2_B1_Household_Tools_DIY
Hausaufgabe;domácí úkol;homework;core2000 A2_02_05_Transport_Education_Work_Appearance
Vorfahrt gewähren;dát přednost;to give way/yield;core2000 A2_B1_Car_Driving_Transportation
Husten;kašel;cough;core2000 A2_01_Health_and_Body
Franzose/Französin;Francouz/Francouzka;;core2000 A2_B1_Geography_Countries_Nationalities
Maus;myš;mouse;core2000 A2_Animals_Detailed
Protokoll;zápis (z porady);minutes;core2000 A2_B1_Office_and_Professional_Life
Spielfeld/Platz;hřiště;field/pitch;core2000 A2_B1_Sports_and_Activities
Punkt;bod;point/dot;core2000 A2_B1_Materials_Shapes_Quantities
Thriller;thriller;thriller;core2000 A2_B1_Music_Arts_Entertainment
Löwenzahn;pampeliška;dandelion;core2000 A2_B1_Plants_Trees_Landscape
Spinat;špenát;spinach;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
wischen/aufwischen;vytírat (podlahu);to mop;core2000 A2_B1_Verbs_of_Daily_Life
Wald;les;forest;core2000 A2_06_10_House_Culture_Nature_Services_Narration
Tasche/Handtasche;kabelka/taška;bag/purse;core2000 A2_Clothes_and_Fashion
Taifun;tajfun;typhoon;core2000 A2_B1_Weather_Extended
