попробовать;ochutnat;to taste/try;core1000 A2_B1_Cooking_and_Kitchen
труба;trubka/trumpeta;trumpet;core1000 A2_B1_Music_Arts_Entertainment
грецкий орех;ořešák/vlašský ořech;walnut tree;core1000 A2_B1_Plants_Trees_Landscape
арбуз/дыня;meloun;melon/watermelon;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
глотать;polykat;to swallow;core1000 A2_B1_Verbs_of_Daily_Life
купальник/плавки;plavky;swimsuit;core1000 A2_Clothes_and_Fashion
гром;hrom;thunder;core1000 A2_B1_Weather_Extended
нервная система;nervový systém;nervous system;core1000 A2_B1_Body_Extended_and_Medical
мусорное ведро;koš/koš na odpadky;trash bin;core1000 A2_B1_Household_Tools_DIY
обратный;zpáteční;return;core1000 A2_02_05_Transport_Education_Work_Appearance
дворник;stěrač;windshield wiper;core1000 A2_B1_Car_Driving_Transportation
живот;břicho;belly;core1000 A2_01_Health_and_Body
Россия;Rusko;Russia;core1000 A2_B1_Geography_Countries_Nationalities
попугай;papoušek;parrot;core1000 A2_Animals_Detailed
конверт;obálka;envelope;core1000 A2_B1_Office_and_Professional_Life
шахматы;šachy;chess;core1000 A2_B1_Sports_and_Activities
золовка/невестка;švagrová;sister-in-law;core1000 A2_B1_Family_Extended_and_Life_Events
песок;písek;sand;core1000 A2_B1_Materials_Shapes_Quantities
камин;krb/kamin;fireplace;core1000 A2_B1_Furniture_and_Home_Interior
мука;mouka;flour;core1000 A2_B1_Cooking_and_Kitchen
цветок;květina;flower;core1000 A2_B1_Plants_Trees_Landscape
картошка/картофель;brambora/brambory;potato;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
лизать;lízat;to lick;core1000 A2_B1_Verbs_of_Daily_Life
танец;tanec;dance;core1000 A2_06_10_House_Culture_Nature_Services_Narration
ботинки/обувь;boty;shoes;core1000 A2_Clothes_and_Fashion
радуга;duha;rainbow;core1000 A2_B1_Weather_Extended
лоб;čelo;forehead;core1000 A2_B1_Body_Extended_and_Medical
молоток;kladivo;hammer;core1000 A2_B1_Household_Tools_DIY
водить/управлять;řídit;to drive;core1000 A2_B1_Car_Driving_Transportation
Франция;Francie;France;core1000 A2_B1_Geography_Countries_Nationalities
волк;vlk;wolf;core1000 A2_Animals_Detailed
печать/штамп;razítko;stamp/seal;core1000 A2_B1_Office_and_Professional_Life
рождение;narození;birth;core1000 A2_B1_Family_Extended_and_Life_Events
круг;kruh/kolo;circle;core1000 A2_B1_Materials_Shapes_Quantities
сахар;cukr;sugar;core1000 A2_B1_Cooking_and_Kitchen
режиссёр;režisér;director;core1000 A2_B1_Music_Arts_Entertainment
роза;růže;rose;core1000 A2_B1_Plants_Trees_Landscape
дуть;foukat;to blow;core1000 A2_B1_Verbs_of_Daily_Life
картина/образ;obraz;picture/painting;core1000 A2_06_10_House_Culture_Nature_Services_Narration
кроссовки;tenisky;sneakers;core1000 A2_Clothes_and_Fashion
град;krupobití;hail;core1000 A2_B1_Weather_Extended
брови;obočí;eyebrows;core1000 A2_B1_Body_Extended_and_Medical
отвёртка;šroubovák;screwdriver;core1000 A2_B1_Household_Tools_DIY
класс;třída;class;core1000 A2_02_05_Transport_Education_Work_Appearance
завести;nastartovat;to start (engine);core1000 A2_B1_Car_Driving_Transportation
кровь;krev;blood;core1000 A2_01_Health_and_Body
Испания;Španělsko;Spain;core1000 A2_B1_Geography_Countries_Nationalities
медведь;medvěd;bear;core1000 A2_Animals_Detailed
скрепки;kancelářské sponky;paper clips;core1000 A2_B1_Office_and_Professional_Life
новорождённый;novorozenec;newborn;core1000 A2_B1_Family_Extended_and_Life_Events
квадрат;čtverec;square;core1000 A2_B1_Materials_Shapes_Quantities
матрас;matrace;mattress;core1000 A2_B1_Furniture_and_Home_Interior
соль;sůl;salt;core1000 A2_B1_Cooking_and_Kitchen
актёр/актриса;herec/herečka;actor/actress;core1000 A2_B1_Music_Arts_Entertainment
тюльпан;tulipán;tulip;core1000 A2_B1_Plants_Trees_Landscape
огурец;okurka;cucumber;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
сандалии;sandály;sandals;core1000 A2_Clothes_and_Fashion
метель/вьюга;vánice/sněhová bouře;blizzard;core1000 A2_B1_Weather_Extended
ресница;řasa;eyelash;core1000 A2_B1_Body_Extended_and_Medical
плоскогубцы/клещи;kleště;pliers;core1000 A2_B1_Household_Tools_DIY
учебник;učebnice;textbook;core1000 A2_02_05_Transport_Education_Work_Appearance
ускорить(ся)/разогнаться;zrychlit;to accelerate;core1000 A2_B1_Car_Driving_Transportation
кость;kost;bone;core1000 A2_01_Health_and_Body
Италия;Itálie;Italy;core1000 A2_B1_Geography_Countries_Nationalities
лиса/лисица;liška;fox;core1000 A2_Animals_Detailed
ластик/стирательная резинка;guma (na mazání);eraser;core1000 A2_B1_Office_and_Professional_Life
младенец;kojenec;infant;core1000 A2_B1_Family_Extended_and_Life_Events
прямоугольник;obdélník;rectangle;core1000 A2_B1_Materials_Shapes_Quantities
перец;pepř;pepper;core1000 A2_B1_Cooking_and_Kitchen
сценарий;scénář;screenplay;core1000 A2_B1_Music_Arts_Entertainment
подсолнух;slunečnice;sunflower;core1000 A2_B1_Plants_Trees_Landscape
перец (болгарский);paprika;pepper (bell);core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
газета;noviny;newspaper;core1000 A2_06_10_House_Culture_Nature_Services_Narration
носки;ponožky;socks;core1000 A2_Clothes_and_Fashion
наводнение;povodeň/záplava;flood;core1000 A2_B1_Weather_Extended
веко;víčko;eyelid;core1000 A2_B1_Body_Extended_and_Medical
шуруп/винт;šroub;screw;core1000 A2_B1_Household_Tools_DIY
тетрадь;sešit;notebook;core1000 A2_02_05_Transport_Education_Work_Appearance
замедлить(ся);zpomalit;to slow down;core1000 A2_B1_Car_Driving_Transportation
кожа;kůže;skin;core1000 A2_01_Health_and_Body
Великобритания;Velká Británie;Great Britain;core1000 A2_B1_Geography_Countries_Nationalities
олень;jelen;deer/stag;core1000 A2_Animals_Detailed
линейка;pravítko;ruler;core1000 A2_B1_Office_and_Professional_Life
сыграть вничью;remizovat;to draw/tie;core1000 A2_B1_Sports_and_Activities
малыш;batole;toddler;core1000 A2_B1_Family_Extended_and_Life_Events
треугольник;trojúhelník;triangle;core1000 A2_B1_Materials_Shapes_Quantities
одеяло;přikrývka/deka;duvet/blanket;core1000 A2_B1_Furniture_and_Home_Interior
масло (растительное);olej;oil;core1000 A2_B1_Cooking_and_Kitchen
сцена;scéna;scene;core1000 A2_B1_Music_Arts_Entertainment
маргаритка;sedmikráska;daisy;core1000 A2_B1_Plants_Trees_Landscape
морковь;mrkev;carrot;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
журнал;časopis;magazine;core1000 A2_06_10_House_Culture_Nature_Services_Narration
колготки;punčochy;tights/stockings;core1000 A2_Clothes_and_Fashion
засуха;sucho;drought;core1000 A2_B1_Weather_Extended
гвоздь;hřebík;nail;core1000 A2_B1_Household_Tools_DIY
карандаш;tužka;pencil;core1000 A2_02_05_Transport_Education_Work_Appearance
остановить(ся);zastavit;to stop;core1000 A2_B1_Car_Driving_Transportation
Соединённые Штаты;Spojené státy;United States;core1000 A2_B1_Geography_Countries_Nationalities
заяц;zajíc;hare;core1000 A2_Animals_Detailed
калькулятор;kalkulačka;calculator;core1000 A2_B1_Office_and_Professional_Life
тренироваться;trénovat;to train;core1000 A2_B1_Sports_and_Activities
детство;dětství;childhood;core1000 A2_B1_Family_Extended_and_Life_Events
звезда;hvězda;star;core1000 A2_B1_Materials_Shapes_Quantities
простыня;prostěradlo;bed sheet;core1000 A2_B1_Furniture_and_Home_Interior
уксус;ocet;vinegar;core1000 A2_B1_Cooking_and_Kitchen
премьера;premiéra;premiere;core1000 A2_B1_Music_Arts_Entertainment
фиалка;fialka;violet;core1000 A2_B1_Plants_Trees_Landscape
новости;zprávy;news;core1000 A2_06_10_House_Culture_Nature_Services_Narration
шапка;čepice;hat/cap;core1000 A2_Clothes_and_Fashion
подбородок;brada;chin;core1000 A2_B1_Body_Extended_and_Medical
пила;pila;saw;core1000 A2_B1_Household_Tools_DIY
ручка;pero;pen;core1000 A2_02_05_Transport_Education_Work_Appearance
парковать(ся);parkovat;to park;core1000 A2_B1_Car_Driving_Transportation
здоровье;zdraví;health;core1000 A2_01_Health_and_Body
чех/чешка;Čech/Češka;;core1000 A2_B1_Geography_Countries_Nationalities
белка;veverka;squirrel;core1000 A2_Animals_Detailed
совещание/встреча;schůzka/porada;meeting;core1000 A2_B1_Office_and_Professional_Life
соревноваться;soutěžit;to compete;core1000 A2_B1_Sports_and_Activities
половое созревание/подростковый возраст;dospívání/puberta;puberty/adolescence;core1000 A2_B1_Family_Extended_and_Life_Events
шар;koule;sphere/ball;core1000 A2_B1_Materials_Shapes_Quantities
постельное бельё;povlečení;bedding;core1000 A2_B1_Furniture_and_Home_Interior
дрожжи;droždí;yeast;core1000 A2_B1_Cooking_and_Kitchen
субтитры;titulky;subtitles;core1000 A2_B1_Music_Arts_Entertainment
ландыш;konvalinka;lily of the valley;core1000 A2_B1_Plants_Trees_Landscape
мыть посуду;mýt nádobí;to wash dishes;core1000 A2_B1_Verbs_of_Daily_Life
реклама;reklama;advertisement;core1000 A2_06_10_House_Culture_Nature_Services_Narration
шляпа;klobouk;hat (brimmed);core1000 A2_Clothes_and_Fashion
ветерок;vánek/větřík;breeze;core1000 A2_B1_Weather_Extended
челюсть;čelist;jaw;core1000 A2_B1_Body_Extended_and_Medical
дрель;vrtačka;drill;core1000 A2_B1_Household_Tools_DIY
доска;tabule;blackboard;core1000 A2_02_05_Transport_Education_Work_Appearance
ехать задним ходом;couvat;to reverse;core1000 A2_B1_Car_Driving_Transportation
болезнь;nemoc;illness;core1000 A2_01_Health_and_Body
поляк/полька;Polák/Polka;;core1000 A2_B1_Geography_Countries_Nationalities
ёж;ježek;hedgehog;core1000 A2_Animals_Detailed
конференция;konference;conference;core1000 A2_B1_Office_and_Professional_Life
гол;skóre/gól;goal/score;core1000 A2_B1_Sports_and_Activities
подросток;teenager/mladistvý;teenager;core1000 A2_B1_Family_Extended_and_Life_Events
цилиндр;válec;cylinder;core1000 A2_B1_Materials_Shapes_Quantities
тумбочка/прикроватный столик;noční stolek;nightstand;core1000 A2_B1_Furniture_and_Home_Interior
специи;koření;spices;core1000 A2_B1_Cooking_and_Kitchen
дубляж;dabing;dubbing;core1000 A2_B1_Music_Arts_Entertainment
хризантема;chryzantéma;chrysanthemum;core1000 A2_B1_Plants_Trees_Landscape
капуста;zelí;cabbage;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
вытирать;utírat;to wipe/dry;core1000 A2_B1_Verbs_of_Daily_Life
шарф;šála/šátek;scarf;core1000 A2_Clothes_and_Fashion
буря/ураган;vichřice/vichr;storm;core1000 A2_B1_Weather_Extended
губа/губы;ret/rty;lip/lips;core1000 A2_B1_Body_Extended_and_Medical
рулетка;měřidlo/metr;tape measure;core1000 A2_B1_Household_Tools_DIY
экзамен;zkouška;exam;core1000 A2_02_05_Transport_Education_Work_Appearance
обгонять;předjíždět;to overtake;core1000 A2_B1_Car_Driving_Transportation
боль;bolest;pain;core1000 A2_01_Health_and_Body
немец/немка;Němec/Němka;;core2000 A2_B1_Geography_Countries_Nationalities
змея/гад;had;snake;core2000 A2_Animals_Detailed
презентация;prezentace;presentation;core2000 A2_B1_Office_and_Professional_Life
фолить;faulovat;to foul;core2000 A2_B1_Sports_and_Activities
взрослость/зрелость;dospělost;adulthood;core2000 A2_B1_Family_Extended_and_Life_Events
конус;kužel;cone;core2000 A2_B1_Materials_Shapes_Quantities
шкаф;šatní skříň;wardrobe;core2000 A2_B1_Furniture_and_Home_Interior
мультфильм;animovaný film;animated film;core2000 A2_B1_Music_Arts_Entertainment
орхидея;orchidej;orchid;core2000 A2_B1_Plants_Trees_Landscape
цветная капуста;květák;cauliflower;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
подметать;zametat;to sweep;core2000 A2_B1_Verbs_of_Daily_Life
перчатки;rukavice;gloves;core2000 A2_Clothes_and_Fashion
торнадо;tornádo;tornado;core2000 A2_B1_Weather_Extended
десна;dáseň;gum;core2000 A2_B1_Body_Extended_and_Medical
верёвка;provaz/lano;rope/string;core2000 A2_B1_Household_Tools_DIY
оценка;známka;grade;core2000 A2_02_05_Transport_Education_Work_Appearance
повернуть;odbočit;to turn;core2000 A2_B1_Car_Driving_Transportation
температура/жар;horečka;fever;core2000 A2_01_Health_and_Body
русский/русская;Rus/Ruska;;core2000 A2_B1_Geography_Countries_Nationalities
лягушка/жаба;žába;frog;core2000 A2_Animals_Detailed
повестка дня;agenda/program;agenda;core2000 A2_B1_Office_and_Professional_Life
судья/арбитр;rozhodčí;referee;core2000 A2_B1_Sports_and_Activities
старость;stáří;old age;core2000 A2_B1_Family_Extended_and_Life_Events
линия;přímka/čára;line;core2000 A2_B1_Materials_Shapes_Quantities
ящик;šuplík;drawer;core2000 A2_B1_Furniture_and_Home_Interior
петрушка;petržel;parsley;core2000 A2_B1_Cooking_and_Kitchen
документальный;dokumentární;documentary;core2000 A2_B1_Music_Arts_Entertainment
крапива;kopřiva;nettle;core2000 A2_B1_Plants_Trees_Landscape
брокколи;brokolice;broccoli;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
пылесосить;vysávat;to vacuum;core2000 A2_B1_Verbs_of_Daily_Life
приглашение;pozvání/pozvánka;invitation;core2000 A2_06_10_House_Culture_Nature_Services_Narration
ремень;pásek/opasek;belt;core2000 A2_Clothes_and_Fashion
ураган;hurikán;hurricane;core2000 A2_B1_Weather_Extended
горло;hrdlo;throat;core2000 A2_B1_Body_Extended_and_Medical
клей;lepidlo;glue;core2000 A2_B1_Household_Tools_DIY
домашнее задание;domácí úkol;homework;core2000 A2_02_05_Transport_Education_Work_Appearance
уступить дорогу;dát přednost;to give way/yield;core2000 A2_B1_Car_Driving_Transportation
кашель;kašel;cough;core2000 A2_01_Health_and_Body
француз/француженка;Francouz/Francouzka;;core2000 A2_B1_Geography_Countries_Nationalities
мышь;myš;mouse;core2000 A2_Animals_Detailed
протокол;zápis (z porady);minutes;core2000 A2_B1_Office_and_Professional_Life
поле/площадка;hřiště;field/pitch;core2000 A2_B1_Sports_and_Activities
точка;bod;point/dot;core2000 A2_B1_Materials_Shapes_Quantities
триллер;thriller;thriller;core2000 A2_B1_Music_Arts_Entertainment
одуванчик;pampeliška;dandelion;core2000 A2_B1_Plants_Trees_Landscape
шпинат;špenát;spinach;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
мыть (пол);vytírat (podlahu);to mop;core2000 A2_B1_Verbs_of_Daily_Life
лес;les;forest;core2000 A2_06_10_House_Culture_Nature_Services_Narration
сумка;kabelka/taška;bag/purse;core2000 A2_Clothes_and_Fashion
тайфун;tajfun;typhoon;core2000 A2_B1_Weather_Extended
скотч/лента;páska (lepicí);tape;core2000 A2_B1_Household_Tools_DIY
предмет;předmět;subject;core2000 A2_02_05_Transport_Education_Work_Appearance
дорога;silnice/cesta;road;core2000 A2_B1_Car_Driving_Transportation
насморк;rýma;cold/runny nose;core2000 A2_01_Health_and_Body
англичанин/англичанка;Angličan/Angličanka;;core2000 A2_B1_Geography_Countries_Nationalities
крыса;krysa;rat;core2000 A2_Animals_Detailed
электронное письмо;e-mail/zpráva;email/message;core2000 A2_B1_Office_and_Professional_Life
стадион;stadion;stadium;core2000 A2_B1_Sports_and_Activities
угол;úhel;angle/corner;core2000 A2_B1_Materials_Shapes_Quantities
будильник;budík;alarm clock;core2000 A2_B1_Furniture_and_Home_Interior
гриб;houba;mushroom;core2000 A2_B1_Cooking_and_Kitchen
комедия;komedie;comedy;core2000 A2_B1_Music_Arts_Entertainment
мак;mák;poppy;core2000 A2_B1_Plants_Trees_Landscape
фасоль;fazole;bean;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
стирать (бельё);prát (prádlo);to do laundry;core2000 A2_B1_Verbs_of_Daily_Life
гора;hora;mountain;core2000 A2_06_10_House_Culture_Nature_Services_Narration
кошелёк;peněženka;wallet;core2000 A2_Clothes_and_Fashion
ветреный;větrný;windy;core2000 A2_B1_Weather_Extended
рука (верхняя);paže;upper arm;core2000 A2_B1_Body_Extended_and_Medical
краска;barva (na malování);paint;core2000 A2_B1_Household_Tools_DIY
автострада/автомагистраль;dálnice;highway/motorway;core2000 A2_B1_Car_Driving_Transportation
лекарство;lék/léčivo;medicine/drug;core2000 A2_01_Health_and_Body
американец/ка;Američan/ka;;core2000 A2_B1_Geography_Countries_Nationalities
лев;lev;lion;core2000 A2_Animals_Detailed
вложение/приложение;příloha;attachment;core2000 A2_B1_Office_and_Professional_Life
расти/вырастать;vyrůstat;to grow up;core2000 A2_B1_Family_Extended_and_Life_Events
ровный/параллельный;rovný/rovnoběžný;straight/parallel;core2000 A2_B1_Materials_Shapes_Quantities
вешалка;věšák;hanger/hook;core2000 A2_B1_Furniture_and_Home_Interior
орех;ořech;nut;core2000 A2_B1_Cooking_and_Kitchen
ужасы/хоррор;horor;horror;core2000 A2_B1_Music_Arts_Entertainment
куст/кустарник;keř/křoví;bush/shrub;core2000 A2_B1_Plants_Trees_Landscape
горох;hrách;pea;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
вешать (бельё);věšet (prádlo);to hang (laundry);core2000 A2_B1_Verbs_of_Daily_Life
река;řeka;river;core2000 A2_06_10_House_Culture_Nature_Services_Narration
часы;hodinky;watch;core2000 A2_Clothes_and_Fashion
безветрие;bezvětří;calm (no wind);core2000 A2_B1_Weather_Extended
локоть;loket;elbow;core2000 A2_B1_Body_Extended_and_Medical
кисть;štětec (malířský);paintbrush;core2000 A2_B1_Household_Tools_DIY
история;dějepis;history;core2000 A2_02_05_Transport_Education_Work_Appearance
перекрёсток;křižovatka;intersection/crossroads;core2000 A2_B1_Car_Driving_Transportation
аптека;lékárna;pharmacy;core2000 A2_01_Health_and_Body
итальянец/ка;Ital/ka;;core2000 A2_B1_Geography_Countries_Nationalities
тигр;tygr;tiger;core2000 A2_Animals_Detailed
подпись;podpis (e-mailový);signature (email);core2000 A2_B1_Office_and_Professional_Life
чемпионат;mistrovství;championship;core2000 A2_B1_Sports_and_Activities
ходить в школу;chodit do školy;to go to school;core2000 A2_B1_Family_Extended_and_Life_Events
круглый;kulatý/oblý;round;core2000 A2_B1_Materials_Shapes_Quantities
плечики/вешалка;ramínko;clothes hanger;core2000 A2_B1_Furniture_and_Home_Interior
мёд;med;honey;core2000 A2_B1_Cooking_and_Kitchen
фантастика;sci-fi;sci-fi;core2000 A2_B1_Music_Arts_Entertainment
трава;tráva;grass;core2000 A2_B1_Plants_Trees_Landscape
чечевица;čočka;lentil;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
гладить;žehlit;to iron;core2000 A2_B1_Verbs_of_Daily_Life
озеро;jezero;lake;core2000 A2_06_10_House_Culture_Nature_Services_Narration
ожерелье;náhrdelník;necklace;core2000 A2_Clothes_and_Fashion
предплечье;předloktí;forearm;core2000 A2_B1_Body_Extended_and_Medical
лестница;žebřík;ladder;core2000 A2_B1_Household_Tools_DIY
география;zeměpis;geography;core2000 A2_02_05_Transport_Education_Work_Appearance
круговое движение;kruhový objezd;roundabout;core2000 A2_B1_Car_Driving_Transportation
испанец/ка;Španěl/ka;;core2000 A2_B1_Geography_Countries_Nationalities
слон;slon;elephant;core2000 A2_Animals_Detailed
телефонный звонок;telefonát;phone call;core2000 A2_B1_Office_and_Professional_Life
медаль;medaile;medal;core2000 A2_B1_Sports_and_Activities
окончить учёбу;absolvovat/vystudovat;to graduate;core2000 A2_B1_Family_Extended_and_Life_Events
угловатый;hranatý;angular;core2000 A2_B1_Materials_Shapes_Quantities
ванна;vana;bathtub;core2000 A2_B1_Furniture_and_Home_Interior
сметана;smetana;cream/sour cream;core2000 A2_B1_Cooking_and_Kitchen
романтический;romantický;romantic;core2000 A2_B1_Music_Arts_Entertainment
мох;mech;moss;core2000 A2_B1_Plants_Trees_Landscape
свёкла;řepa;beet;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
складывать (бельё);skládat (prádlo);to fold (laundry);core2000 A2_B1_Verbs_of_Daily_Life
море;moře;sea;core2000 A2_06_10_House_Culture_Nature_Services_Narration
кольцо;prsten;ring;core2000 A2_Clothes_and_Fashion
запястье;zápěstí;wrist;core2000 A2_B1_Body_Extended_and_Medical
ключ;klíč;key/wrench;core2000 A2_B1_Household_Tools_DIY
биология;přírodopis;biology/nature;core2000 A2_02_05_Transport_Education_Work_Appearance
светофор;semafor;traffic light;core2000 A2_B1_Car_Driving_Transportation
я болен/больна;jsem nemocný/á;I am sick;core2000 A2_01_Health_and_Body
континент;kontinent/světadíl;continent;core2000 A2_B1_Geography_Countries_Nationalities
обезьяна;opice;monkey/ape;core2000 A2_Animals_Detailed
голосовая почта;hlasová schránka;voicemail;core2000 A2_B1_Office_and_Professional_Life
рекорд;rekord;record;core2000 A2_B1_Sports_and_Activities
устроиться на работу;nastoupit do práce;to start a job;core2000 A2_B1_Family_Extended_and_Life_Events
плоский;plochý/rovný;flat;core2000 A2_B1_Materials_Shapes_Quantities
душ/душевая кабина;sprcha/sprchový kout;shower;core2000 A2_B1_Furniture_and_Home_Interior
кастрюля;hrnec;pot;core2000 A2_B1_Cooking_and_Kitchen
живопись;malba;painting (art);core2000 A2_B1_Music_Arts_Entertainment
корень;kořen;root;core2000 A2_B1_Plants_Trees_Landscape
вытирать пыль;luxovat/utírat prach;to dust;core2000 A2_B1_Verbs_of_Daily_Life
остров;ostrov;island;core2000 A2_06_10_House_Culture_Nature_Services_Narration
нижнее бельё;spodní prádlo;underwear;core2000 A2_Clothes_and_Fashion
приятно;příjemně;pleasant;core2000 A2_B1_Weather_Extended
ладонь;dlaň;palm;core2000 A2_B1_Body_Extended_and_Medical
знак (дорожный);značka (dopravní);road sign;core2000 A2_B1_Car_Driving_Transportation
океан;oceán;ocean;core2000 A2_B1_Geography_Countries_Nationalities
жираф;žirafa;giraffe;core2000 A2_Animals_Detailed
планировать;plánovat;to plan;core2000 A2_B1_Office_and_Professional_Life
тренажёрный зал;posilovna;gym;core2000 A2_B1_Sports_and_Activities
стать самостоятельным;osamostatnit se;to become independent;core2000 A2_B1_Family_Extended_and_Life_Events
количество;množství;quantity/amount;core2000 A2_B1_Materials_Shapes_Quantities
раковина/умывальник;umyvadlo;sink/washbasin;core2000 A2_B1_Furniture_and_Home_Interior
сковорода;pánev;frying pan;core2000 A2_B1_Cooking_and_Kitchen
рисунок;kresba;drawing;core2000 A2_B1_Music_Arts_Entertainment
ствол;kmen;trunk;core2000 A2_B1_Plants_Trees_Landscape
салат;salát;salad;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
выносить мусор;vynášet odpadky;to take out trash;core2000 A2_B1_Verbs_of_Daily_Life
поле;pole;field;core2000 A2_06_10_House_Culture_Nature_Services_Narration
трусы/боксеры;trenky/slipy;boxer shorts/briefs;core2000 A2_Clothes_and_Fashion
прохладно;chladno;cool;core2000 A2_B1_Weather_Extended
большой палец;palec;thumb;core2000 A2_B1_Body_Extended_and_Medical
мыть;mýt/umýt;to wash;core2000 A2_B1_Household_Tools_DIY
занятость;zaměstnání;employment;core2000 A2_02_05_Transport_Education_Work_Appearance
пешеходный переход;přechod pro chodce;pedestrian crossing;core2000 A2_B1_Car_Driving_Transportation
полуостров;poloostrov;peninsula;core2000 A2_B1_Geography_Countries_Nationalities
кит;velryba;whale;core2000 A2_Animals_Detailed
организовать;organizovat;to organize;core2000 A2_B1_Office_and_Professional_Life
заниматься;cvičit;to exercise;core2000 A2_B1_Sports_and_Activities
обручиться;zasnoubit se;to get engaged;core2000 A2_B1_Family_Extended_and_Life_Events
число/количество;počet;number/count;core2000 A2_B1_Materials_Shapes_Quantities
противень;pekáč;baking tray;core2000 A2_B1_Cooking_and_Kitchen
скульптура;socha;sculpture;core2000 A2_B1_Music_Arts_Entertainment
ветвь/ветка;větev;branch;core2000 A2_B1_Plants_Trees_Landscape
бутерброд/сэндвич;sendvič/chlebíček;sandwich;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
делать покупки;nakupovat;to shop/buy groceries;core2000 A2_B1_Verbs_of_Daily_Life
луг;louka;meadow;core2000 A2_06_10_House_Culture_Nature_Services_Narration
бюстгальтер;podprsenka;bra;core2000 A2_Clothes_and_Fashion
указательный палец;ukazováček;index finger;core2000 A2_B1_Body_Extended_and_Medical
вытирать;vytírat;to wipe/mop;core2000 A2_B1_Household_Tools_DIY
ограничение скорости;rychlostní omezení;speed limit;core2000 A2_B1_Car_Driving_Transportation
пролив;průliv;strait;core2000 A2_B1_Geography_Countries_Nationalities
дельфин;delfín;dolphin;core2000 A2_Animals_Detailed
делегировать;delegovat;to delegate;core2000 A2_B1_Office_and_Professional_Life
растягиваться;protahovat se;to stretch;core2000 A2_B1_Sports_and_Activities
жениться/выйти замуж;oženit se/vdát se;to get married;core2000 A2_B1_Family_Extended_and_Life_Events
половина;polovina/půlka;half;core2000 A2_B1_Materials_Shapes_Quantities
миска;mísa;bowl;core2000 A2_B1_Cooking_and_Kitchen
фотография;fotografie;photography;core2000 A2_B1_Music_Arts_Entertainment
лист;list;leaf;core2000 A2_B1_Plants_Trees_Landscape
макароны/паста;těstoviny;pasta;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
поливать (цветы);zalévat (květiny);to water (plants);core2000 A2_B1_Verbs_of_Daily_Life
пуговица;knoflík;button;core2000 A2_Clothes_and_Fashion
морозит;mrzne;it's freezing;core2000 A2_B1_Weather_Extended
средний палец;prostředníček;middle finger;core2000 A2_B1_Body_Extended_and_Medical
шеф/начальник;šéf;boss;core2000 A2_02_05_Transport_Education_Work_Appearance
пробка;dopravní zácpa;traffic jam;core2000 A2_B1_Car_Driving_Transportation
залив;záliv;bay/gulf;core2000 A2_B1_Geography_Countries_Nationalities
акула;žralok;shark;core2000 A2_Animals_Detailed
координировать;koordinovat;to coordinate;core2000 A2_B1_Office_and_Professional_Life
присед/приседание;dřep;squat;core2000 A2_B1_Sports_and_Activities
ждать ребёнка/быть беременной;čekat dítě/být těhotná;to expect a child/be pregnant;core2000 A2_B1_Family_Extended_and_Life_Events
треть;třetina;third;core2000 A2_B1_Materials_Shapes_Quantities
сушильная машина;sušička;dryer;core2000 A2_B1_Furniture_and_Home_Interior
деревянная ложка;vařečka;wooden spoon;core2000 A2_B1_Cooking_and_Kitchen
полотно/холст;plátno;canvas;core2000 A2_B1_Music_Arts_Entertainment
цветок/бутон;květ/poupě;blossom/bud;core2000 A2_B1_Plants_Trees_Landscape
кормить;krmit;to feed;core2000 A2_B1_Verbs_of_Daily_Life
молния;zip;zipper;core2000 A2_Clothes_and_Fashion
влажно;vlhko;humid;core2000 A2_B1_Weather_Extended
безымянный палец;prsteníček;ring finger;core2000 A2_B1_Body_Extended_and_Medical
коллега;kolega;colleague;core2000 A2_02_05_Transport_Education_Work_Appearance
объезд;objížďka;detour;core2000 A2_B1_Car_Driving_Transportation
пустыня;poušť;desert;core2000 A2_B1_Geography_Countries_Nationalities
крокодил;krokodýl;crocodile;core2000 A2_Animals_Detailed
сотрудничать;spolupracovat;to collaborate;core2000 A2_B1_Office_and_Professional_Life
отжимание;klik;push-up;core2000 A2_B1_Sports_and_Activities
родить;porodit;to give birth;core2000 A2_B1_Family_Extended_and_Life_Events
четверть;čtvrtina;quarter;core2000 A2_B1_Materials_Shapes_Quantities
корзина для белья;koš na prádlo;laundry basket;core2000 A2_B1_Furniture_and_Home_Interior
тёрка;struhadlo;grater;core2000 A2_B1_Cooking_and_Kitchen
кисть;štětec;paintbrush;core2000 A2_B1_Music_Arts_Entertainment
плод/фрукт;plod/ovoce;fruit;core2000 A2_B1_Plants_Trees_Landscape
